0,7.629404e-06
1,9.009039e-04
2,1.771836e-03
3,2.615678e-03
4,3.431213e-03
5,4.218189e-03
6,4.976547e-03
7,5.706272e-03
8,6.407364e-03
9,7.079825e-03
10,7.723657e-03
11,8.338862e-03
12,8.925444e-03
13,9.483403e-03
14,1.001274e-02
15,1.051346e-02
16,1.098557e-02
17,1.142905e-02
18,1.184392e-02
19,1.223018e-02
20,1.258782e-02
21,1.291685e-02
22,1.321726e-02
23,1.348907e-02
24,1.373226e-02
25,1.394684e-02
26,1.413281e-02
27,1.429016e-02
28,1.441891e-02
29,1.451905e-02
30,1.459057e-02
31,1.463349e-02
32,1.464779e-02
33,1.463349e-02
34,1.459057e-02
35,1.451905e-02
36,1.441891e-02
37,1.429016e-02
38,1.413281e-02
39,1.394684e-02
40,1.373226e-02
41,1.348907e-02
42,1.321726e-02
43,1.291685e-02
44,1.258782e-02
45,1.223018e-02
46,1.184392e-02
47,1.142905e-02
48,1.098557e-02
49,1.051346e-02
50,1.001274e-02
51,9.483403e-03
52,8.925444e-03
53,8.338862e-03
54,7.723657e-03
55,7.079825e-03
56,6.407364e-03
57,5.706272e-03
58,4.976547e-03
59,4.218189e-03
60,3.431213e-03
61,2.615678e-03
62,1.771836e-03
63,9.009039e-04
64,7.629404e-06
