0,7.187500e-06
1,7.337482e-04
2,1.436871e-03
3,2.116557e-03
4,2.772805e-03
5,3.405616e-03
6,4.014990e-03
7,4.600925e-03
8,5.163424e-03
9,5.702485e-03
10,6.218108e-03
11,6.710294e-03
12,7.179043e-03
13,7.624354e-03
14,8.046227e-03
15,8.444663e-03
16,8.819662e-03
17,9.171223e-03
18,9.499347e-03
19,9.804034e-03
20,1.008528e-02
21,1.034309e-02
22,1.057747e-02
23,1.078841e-02
24,1.097590e-02
25,1.113997e-02
26,1.128059e-02
27,1.139778e-02
28,1.149153e-02
29,1.156184e-02
30,1.160871e-02
31,1.163215e-02
32,1.163215e-02
33,1.160871e-02
34,1.156184e-02
35,1.149153e-02
36,1.139778e-02
37,1.128059e-02
38,1.113997e-02
39,1.097590e-02
40,1.078841e-02
41,1.057747e-02
42,1.034309e-02
43,1.008528e-02
44,9.804034e-03
45,9.499347e-03
46,9.171223e-03
47,8.819662e-03
48,8.444663e-03
49,8.046227e-03
50,7.624354e-03
51,7.179043e-03
52,6.710294e-03
53,6.218108e-03
54,5.702485e-03
55,5.163424e-03
56,4.600925e-03
57,4.014990e-03
58,3.405616e-03
59,2.772805e-03
60,2.116557e-03
61,1.436871e-03
62,7.337482e-04
63,7.187500e-06
