0,2.875000e-05
1,1.434998e-03
2,2.747495e-03
3,3.966243e-03
4,5.091241e-03
5,6.122489e-03
6,7.059987e-03
7,7.903735e-03
8,8.653734e-03
9,9.309982e-03
10,9.872481e-03
11,1.034123e-02
12,1.071623e-02
13,1.099748e-02
14,1.118498e-02
15,1.127873e-02
16,1.127873e-02
17,1.118498e-02
18,1.099748e-02
19,1.071623e-02
20,1.034123e-02
21,9.872481e-03
22,9.309982e-03
23,8.653734e-03
24,7.903735e-03
25,7.059987e-03
26,6.122489e-03
27,5.091241e-03
28,3.966243e-03
29,2.747495e-03
30,1.434998e-03
31,2.875000e-05
