0,3.512774e-08
1,9.231332e-05
2,1.832271e-04
3,2.727827e-04
4,3.609846e-04
5,4.478372e-04
6,5.333442e-04
7,6.175092e-04
8,7.003353e-04
9,7.818256e-04
10,8.619833e-04
11,9.408115e-04
12,1.018314e-03
13,1.094493e-03
14,1.169354e-03
15,1.242901e-03
16,1.315138e-03
17,1.386070e-03
18,1.455704e-03
19,1.524047e-03
20,1.591104e-03
21,1.656884e-03
22,1.721395e-03
23,1.784646e-03
24,1.846648e-03
25,1.907410e-03
26,1.966945e-03
27,2.025264e-03
28,2.082380e-03
29,2.138308e-03
30,2.193060e-03
31,2.246653e-03
32,2.299102e-03
33,2.350423e-03
34,2.400633e-03
35,2.449750e-03
36,2.497792e-03
37,2.544777e-03
38,2.590725e-03
39,2.635656e-03
40,2.679589e-03
41,2.722544e-03
42,2.764543e-03
43,2.805605e-03
44,2.845754e-03
45,2.885009e-03
46,2.923392e-03
47,2.960925e-03
48,2.997629e-03
49,3.033527e-03
50,3.068639e-03
51,3.102988e-03
52,3.136594e-03
53,3.169480e-03
54,3.201665e-03
55,3.233171e-03
56,3.264019e-03
57,3.294229e-03
58,3.323820e-03
59,3.352813e-03
60,3.381226e-03
61,3.409079e-03
62,3.436389e-03
63,3.463176e-03
64,3.489455e-03
65,3.515245e-03
66,3.540561e-03
67,3.565420e-03
68,3.589837e-03
69,3.613827e-03
70,3.637404e-03
71,3.660582e-03
72,3.683375e-03
73,3.705794e-03
74,3.727852e-03
75,3.749560e-03
76,3.770931e-03
77,3.791973e-03
78,3.812697e-03
79,3.833111e-03
80,3.853226e-03
81,3.873049e-03
82,3.892589e-03
83,3.911851e-03
84,3.930843e-03
85,3.949572e-03
86,3.968042e-03
87,3.986260e-03
88,4.004231e-03
89,4.021958e-03
90,4.039446e-03
91,4.056699e-03
92,4.073720e-03
93,4.090512e-03
94,4.107077e-03
95,4.123418e-03
96,4.139537e-03
97,4.155435e-03
98,4.171113e-03
99,4.186574e-03
100,4.201817e-03
101,4.216843e-03
102,4.231653e-03
103,4.246247e-03
104,4.260624e-03
105,4.274785e-03
106,4.288729e-03
107,4.302455e-03
108,4.315964e-03
109,4.329253e-03
110,4.342323e-03
111,4.355172e-03
112,4.367799e-03
113,4.380202e-03
114,4.392382e-03
115,4.404335e-03
116,4.416061e-03
117,4.427559e-03
118,4.438826e-03
119,4.449862e-03
120,4.460664e-03
121,4.471232e-03
122,4.481564e-03
123,4.491658e-03
124,4.501512e-03
125,4.511125e-03
126,4.520496e-03
127,4.529624e-03
128,4.538506e-03
129,4.547141e-03
130,4.555528e-03
131,4.563665e-03
132,4.571551e-03
133,4.579186e-03
134,4.586567e-03
135,4.593694e-03
136,4.600565e-03
137,4.607180e-03
138,4.613537e-03
139,4.619635e-03
140,4.625475e-03
141,4.631054e-03
142,4.636372e-03
143,4.641429e-03
144,4.646224e-03
145,4.650756e-03
146,4.655025e-03
147,4.659031e-03
148,4.662774e-03
149,4.666252e-03
150,4.669467e-03
151,4.672417e-03
152,4.675104e-03
153,4.677526e-03
154,4.679685e-03
155,4.681580e-03
156,4.683212e-03
157,4.684581e-03
158,4.685688e-03
159,4.686533e-03
160,4.687116e-03
161,4.687440e-03
162,4.687503e-03
163,4.687307e-03
