0,7.629395e-07
1,1.449584e-04
2,2.868651e-04
3,4.264830e-04
4,5.638120e-04
5,6.988523e-04
6,8.316037e-04
7,9.620663e-04
8,1.090240e-03
9,1.216125e-03
10,1.339721e-03
11,1.461028e-03
12,1.580047e-03
13,1.696777e-03
14,1.811218e-03
15,1.923370e-03
16,2.033233e-03
17,2.140807e-03
18,2.246093e-03
19,2.349090e-03
20,2.449798e-03
21,2.548217e-03
22,2.644347e-03
23,2.738189e-03
24,2.829741e-03
25,2.919005e-03
26,3.005980e-03
27,3.090666e-03
28,3.173064e-03
29,3.253172e-03
30,3.330992e-03
31,3.406523e-03
32,3.479765e-03
33,3.550719e-03
34,3.619383e-03
35,3.685759e-03
36,3.749846e-03
37,3.811644e-03
38,3.871153e-03
39,3.928373e-03
40,3.983305e-03
41,4.035948e-03
42,4.086302e-03
43,4.134367e-03
44,4.180143e-03
45,4.223631e-03
46,4.264830e-03
47,4.303740e-03
48,4.340361e-03
49,4.374693e-03
50,4.406736e-03
51,4.436491e-03
52,4.463957e-03
53,4.489134e-03
54,4.512022e-03
55,4.532621e-03
56,4.550932e-03
57,4.566953e-03
58,4.580686e-03
59,4.592130e-03
60,4.601286e-03
61,4.608152e-03
62,4.612730e-03
63,4.615019e-03
64,4.615019e-03
65,4.612730e-03
66,4.608152e-03
67,4.601286e-03
68,4.592130e-03
69,4.580686e-03
70,4.566953e-03
71,4.550932e-03
72,4.532621e-03
73,4.512022e-03
74,4.489134e-03
75,4.463957e-03
76,4.436491e-03
77,4.406736e-03
78,4.374693e-03
79,4.340361e-03
80,4.303740e-03
81,4.264830e-03
82,4.223631e-03
83,4.180143e-03
84,4.134367e-03
85,4.086302e-03
86,4.035948e-03
87,3.983305e-03
88,3.928373e-03
89,3.871153e-03
90,3.811644e-03
91,3.749846e-03
92,3.685759e-03
93,3.619383e-03
94,3.550719e-03
95,3.479765e-03
96,3.406523e-03
97,3.330992e-03
98,3.253172e-03
99,3.173064e-03
100,3.090666e-03
101,3.005980e-03
102,2.919005e-03
103,2.829741e-03
104,2.738189e-03
105,2.644347e-03
106,2.548217e-03
107,2.449798e-03
108,2.349090e-03
109,2.246093e-03
110,2.140807e-03
111,2.033233e-03
112,1.923370e-03
113,1.811218e-03
114,1.696777e-03
115,1.580047e-03
116,1.461028e-03
117,1.339721e-03
118,1.216125e-03
119,1.090240e-03
120,9.620663e-04
121,8.316037e-04
122,6.988523e-04
123,5.638120e-04
124,4.264830e-04
125,2.868651e-04
126,1.449584e-04
127,7.629395e-07
