0,7.811679e-06
1,1.484119e-03
2,2.936994e-03
3,4.366436e-03
4,5.772449e-03
5,7.155032e-03
6,8.514187e-03
7,9.849915e-03
8,1.116222e-02
9,1.245109e-02
10,1.371655e-02
11,1.495857e-02
12,1.617718e-02
13,1.737236e-02
14,1.854412e-02
15,1.969245e-02
16,2.081736e-02
17,2.191885e-02
18,2.299692e-02
19,2.405156e-02
20,2.508278e-02
21,2.609057e-02
22,2.707494e-02
23,2.803588e-02
24,2.897340e-02
25,2.988750e-02
26,3.077816e-02
27,3.164541e-02
28,3.248922e-02
29,3.330960e-02
30,3.410656e-02
31,3.488009e-02
32,3.563018e-02
33,3.635685e-02
34,3.706008e-02
35,3.773989e-02
36,3.839626e-02
37,3.902919e-02
38,3.963869e-02
39,4.022476e-02
40,4.078739e-02
41,4.132658e-02
42,4.184233e-02
43,4.233465e-02
44,4.280353e-02
45,4.324897e-02
46,4.367097e-02
47,4.406952e-02
48,4.444464e-02
49,4.479631e-02
50,4.512455e-02
51,4.542934e-02
52,4.571068e-02
53,4.596858e-02
54,4.620304e-02
55,4.641405e-02
56,4.660162e-02
57,4.676574e-02
58,4.690642e-02
59,4.702365e-02
60,4.711744e-02
61,4.718778e-02
62,4.723467e-02
63,4.725812e-02
