0,3.124681e-05
1,2.937032e-03
2,5.749089e-03
3,8.467430e-03
4,1.109206e-02
5,1.362299e-02
6,1.606022e-02
7,1.840375e-02
8,2.065359e-02
9,2.280973e-02
10,2.487218e-02
11,2.684093e-02
12,2.871598e-02
13,3.049732e-02
14,3.218496e-02
15,3.377888e-02
16,3.527907e-02
17,3.668555e-02
18,3.799829e-02
19,3.921729e-02
20,4.034255e-02
21,4.137406e-02
22,4.231182e-02
23,4.315582e-02
24,4.390605e-02
25,4.456252e-02
26,4.512521e-02
27,4.559412e-02
28,4.596926e-02
29,4.625061e-02
30,4.643818e-02
31,4.653197e-02
